1.9200000000,-1.7977105903,0.9333814670,0.5924202536,0.2266026035,3.2658867730,-0.0077817274,0.8779990411,0.0002177008,0.0000971688,0.0151181082,0.0129558396
1.9300000000,-1.7916657986,0.9310163194,0.6053478443,0.2366818752,3.2452985243,-0.0146618056,0.8739288249,0.0002212094,0.0000995646,0.0152029869,0.0132064952
1.9400000000,-1.7853359375,0.9284238281,0.6204552599,0.2497983857,3.2239110569,0.0337849392,0.8695428182,0.0002251131,0.0001025509,0.0153121874,0.0135324889
1.9500000000,-1.7788280382,0.9256279080,0.6374518589,0.2689998181,3.2021027941,-0.0547840712,0.8649831123,0.0002293518,0.0001066933,0.0154409073,0.0140069126
1.9600000000,-1.7734455729,0.9233343750,0.6495820641,0.2814106682,3.1841003635,-0.0138629340,0.8611645698,0.0002327110,0.0001094062,0.0155076029,0.0142897942
1.9700000000,-1.7662269965,0.9204644531,0.6644562958,0.2934245927,3.1598498101,-0.0044580295,0.8562867852,0.0002365610,0.0001120018,0.0156045308,0.0145545530
1.9800000000,-1.7596273438,0.9176008681,0.6803422095,0.3117572083,3.1379636013,-0.0307573785,0.8516363417,0.0002405873,0.0001157403,0.0157102193,0.0149644027
1.9900000000,-1.7526608507,0.9145528212,0.6994199423,0.3313358130,3.1150977593,0.0387609809,0.8467093357,0.0002451692,0.0001196202,0.0158489195,0.0153883261
2.0000000000,-1.7455648438,0.9114371962,0.7130421279,0.3485939672,3.0915617567,-0.0543371094,0.8416113241,0.0002487891,0.0001230038,0.0159225026,0.0157444925
2.0100000000,-1.7392043403,0.9086083767,0.7277981114,0.3670322991,3.0707751302,-0.0061168837,0.8370962904,0.0002526069,0.0001265301,0.0160063804,0.0161152795
2.0200000000,-1.7308531250,0.9047349392,0.7481101873,0.3930915086,3.0435492405,-0.0057060330,0.8309522610,0.0002573819,0.0001312702,0.0161478663,0.0166362285
2.0300000000,-1.7231989583,0.9013322049,0.7635466052,0.4119419257,3.0185787001,-0.0077463542,0.8254660265,0.0002613109,0.0001347131,0.0162332496,0.0169884481
2.0400000000,-1.7158250868,0.8978592014,0.7845659589,0.4376710338,2.9950721300,0.0265688368,0.8201019097,0.0002661881,0.0001391979,0.0163745093,0.0174679745
2.0500000000,-1.7072631076,0.8938350694,0.8023893860,0.4628508073,2.9674354655,-0.0233006076,0.8137668213,0.0002705143,0.0001434965,0.0164786814,0.0179195588
2.0600000000,-1.7000601563,0.8903867188,0.8178938360,0.4871178928,2.9444360080,0.0069460938,0.8084676161,0.0002744476,0.0001475688,0.0165563644,0.0183386415
2.0700000000,-1.6916199653,0.8863855469,0.8347006454,0.5106805595,2.9174626194,0.0169803385,0.8021966621,0.0002785990,0.0001514620,0.0166448068,0.0187315286
2.0800000000,-1.6829114583,0.8822128906,0.8536293643,0.5368403372,2.8898963216,0.0169704427,0.7957468953,0.0002831012,0.0001556675,0.0167515527,0.0191590792
2.0900000000,-1.6748594618,0.8782933160,0.8707803100,0.5646190321,2.8645863336,0.0065045139,0.7898374891,0.0002873058,0.0001600275,0.0168380480,0.0196014565
2.1000000000,-1.6658158854,0.8738790365,0.8876860972,0.5917482872,2.8361096842,-0.0055333767,0.7830813110,0.0002914693,0.0001642184,0.0169197579,0.0200190096
2.1100000000,-1.6565530382,0.8690496528,0.9088837504,0.6281011140,2.8073936144,0.0050115451,0.7759550076,0.0002963333,0.0001695898,0.0170394450,0.0205758263
2.1200000000,-1.6474188368,0.8645147135,0.9225830560,0.6536637484,2.7787772190,0.0011998698,0.7690383016,0.0002999731,0.0001734159,0.0170864015,0.0209407870
2.1300000000,-1.6384766493,0.8599442274,0.9422449485,0.6854195645,2.7514005914,-0.0027152344,0.7623156942,0.0003045827,0.0001779966,0.0171864443,0.0213930239
2.1400000000,-1.6283794271,0.8544911458,0.9610643433,0.7256642805,2.7203897190,0.0005351563,0.7544195177,0.0003090536,0.0001835771,0.0172761191,0.0219606260
2.1500000000,-1.6189125000,0.8496239583,0.9738987691,0.7542658811,2.6912190430,0.0039018229,0.7471994900,0.0003125641,0.0001875967,0.0173102037,0.0223370971
2.1600000000,-1.6094768229,0.8443401042,0.9937160926,0.7941438104,2.6628575467,0.0080125868,0.7397125651,0.0003171967,0.0001929391,0.0174044835,0.0228668547
2.1700000000,-1.5991842014,0.8388642795,1.0094738546,0.8277044103,2.6316637261,0.0077016927,0.7317576321,0.0003211819,0.0001974291,0.0174610974,0.0232911803
2.1800000000,-1.5889868924,0.8331823351,1.0304705909,0.8683414905,2.6013982259,-0.0008244358,0.7237706855,0.0003260003,0.0002026830,0.0175608299,0.0238013045
2.1900000000,-1.5780672743,0.8274459201,1.0404817402,0.8996307396,2.5682690484,0.0092168403,0.7154509901,0.0003290827,0.0002067750,0.0175653516,0.0241709553
2.2000000000,-1.5678235243,0.8215573785,1.0597794269,0.9414301776,2.5382164225,0.0019709201,0.7073181885,0.0003336370,0.0002120065,0.0176469149,0.0246698465
2.2100000000,-1.5573587674,0.8157021701,1.0711079349,0.9755954629,2.5071069282,-0.0023246528,0.6990585612,0.0003369401,0.0002163091,0.0176607066,0.0250566196
2.2200000000,-1.5462394965,0.8092624566,1.0893480798,1.0180010112,2.4747431912,0.0110137587,0.6902176337,0.0003413344,0.0002214595,0.0177302187,0.0255376745
2.2300000000,-1.5360439236,0.8037259549,1.0988485377,1.0461201161,2.4448131836,0.0017222222,0.6824261583,0.0003443638,0.0002250023,0.0177275118,0.0258298614
2.2400000000,-1.5238753472,0.7964733073,1.1169405681,1.0947352056,2.4097642144,0.0055370226,0.6726854614,0.0003487441,0.0002306866,0.0177930641,0.0263641797
2.2500000000,-1.5139367188,0.7905622830,1.1219081025,1.1275781289,2.3807490723,-0.0090792101,0.6646301419,0.0003510791,0.0002346434,0.0177533312,0.0266972048
2.2600000000,-1.5022335069,0.7837648003,1.1330113805,1.1645660597,2.3471268989,-0.0041155816,0.6554110012,0.0003543801,0.0002389902,0.0177620230,0.0270714535
2.2700000000,-1.4901532986,0.7765726997,1.1467944149,1.2051916385,2.3128899306,-0.0002817274,0.6458117988,0.0003581067,0.0002436603,0.0177910122,0.0274788692
2.2800000000,-1.4790280382,0.7699640191,1.1574281664,1.2409396764,2.2815360406,-0.0006162760,0.6370530667,0.0003613480,0.0002477916,0.0177949145,0.0278222111
2.2900000000,-1.4675665799,0.7627425347,1.1635078167,1.2799058494,2.2490884060,0.0039699653,0.6275728054,0.0003638848,0.0002522032,0.0177636783,0.0281938900
2.3000000000,-1.4566753472,0.7562563802,1.1711422661,1.3145367667,2.2187052951,-0.0004323351,0.6191648777,0.0003666709,0.0002561498,0.0177443756,0.0285105884
2.3100000000,-1.4435237847,0.7478383247,1.1776311460,1.3590775241,2.1819477539,-0.0019595052,0.6083163642,0.0003692839,0.0002610188,0.0177164373,0.0289267642
2.3200000000,-1.4323626736,0.7411056424,1.1807618222,1.3842853536,2.1509648980,0.0045907118,0.5994179172,0.0003713752,0.0002639980,0.0176635054,0.0291308093
2.3300000000,-1.4211723090,0.7342048611,1.1830420225,1.4144607869,2.1200841200,0.0007572917,0.5905519911,0.0003733359,0.0002674343,0.0176046702,0.0293833444
2.3400000000,-1.4088649306,0.7263904080,1.1890480067,1.4500475451,2.0866308811,0.0016554253,0.5806603882,0.0003758887,0.0002713581,0.0175738764,0.0296870417
2.3500000000,-1.3971831597,0.7189059028,1.1911994804,1.4830108629,2.0549082682,-0.0008431424,0.5712800022,0.0003778365,0.0002750109,0.0175149183,0.0299586311
2.3600000000,-1.3842947049,0.7106999566,1.1932608934,1.5120641661,2.0201153592,0.0015224392,0.5608517944,0.0003797725,0.0002782818,0.0174557869,0.0301865054
2.3700000000,-1.3727348958,0.7033315104,1.1930963495,1.5395366912,1.9891120768,0.0037450521,0.5516861816,0.0003813554,0.0002813928,0.0173809353,0.0303951702
